ROI,Subject,Effect, LocalizerSize,EffectSize,System,Localizer,Task,Hemisphere,Type,SentType,Version,SentTask
LH_antParietal,843,S,201,0.139026,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,843,N,201,0.02897,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,844,S,201,-0.285674,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,844,N,201,0.279703,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,845,S,201,-0.324708,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,845,N,201,0.030813,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,846,S,201,1.108256,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,846,N,201,1.195621,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,847,S,201,0.153074,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,847,N,201,0.574061,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,848,S,201,0.46394,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,848,N,201,0.599226,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,849,S,201,0.182227,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,849,N,201,0.409036,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,850,S,201,0.223976,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,850,N,201,0.630015,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,851,S,201,0.051935,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,851,N,201,0.314429,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,856,S,201,0.048236,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,856,N,201,0.357946,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,864,S,201,1.140249,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,864,N,201,0.864015,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,865,S,201,-0.13322,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,865,N,201,0.063465,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,866,S,201,0.055828,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_antParietal,866,N,201,0.048839,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,212,S,179,1.394994,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,212,N,179,1.226056,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,249,S,179,0.881433,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,249,N,179,0.664287,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,338,S,179,-0.222408,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,338,N,179,-0.000188,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,365,S,179,-0.667577,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,365,N,179,0.940745,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,382,S,179,0.171887,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,382,N,179,0.053747,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,426,S,179,1.530218,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,426,N,179,1.247286,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,553,S,179,0.247845,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,553,N,179,0.451535,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,584,S,179,0.70255,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,584,N,179,0.648663,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,602,S,179,0.104964,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,602,N,179,0.447668,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,604,S,179,0.584395,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,604,N,179,1.089532,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,605,S,179,1.062354,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,605,N,179,1.607311,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,606,S,179,0.530914,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,606,N,179,0.354272,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,673,S,179,0.616617,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,673,N,179,0.254264,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,674,S,179,-0.252968,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,674,N,179,-0.063461,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,680,S,179,0.149383,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,680,N,179,0.079329,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,705,S,179,-0.339424,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,705,N,179,0.344369,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,707,S,179,0.145016,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,707,N,179,0.427862,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,712,S,179,-1.01103,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,712,N,179,-0.73434,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,714,S,179,-0.092042,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,714,N,179,0.206954,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,716,S,179,4.8194,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,716,N,179,2.598404,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,717,S,179,1.156617,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,717,N,179,0.850466,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,718,S,179,0.790711,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,718,N,179,-0.207406,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,720,S,179,0.517319,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,720,N,179,0.469385,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,724,S,179,-0.385748,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,724,N,179,0.02016,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,820,S,179,1.153355,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,820,N,179,0.4144,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,837,S,179,-0.109009,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,837,N,179,0.146494,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,838,S,179,1.234237,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,838,N,179,1.679491,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,839,S,179,0.366046,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,839,N,179,0.372704,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,840,S,179,1.339583,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,840,N,179,0.803074,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,841,S,179,-0.045604,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,841,N,179,0.291512,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,842,S,179,0.184641,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,842,N,179,0.480626,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,843,S,179,0.580487,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,843,N,179,0.339466,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,844,S,179,-0.350956,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,844,N,179,0.460393,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,845,S,179,-1.353181,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,845,N,179,-1.084343,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,846,S,179,0.6501,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,846,N,179,0.666643,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,847,S,179,0.508602,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,847,N,179,0.380649,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,848,S,179,1.145659,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,848,N,179,1.572589,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,849,S,179,0.464679,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,849,N,179,0.289928,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,850,S,179,0.392828,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,850,N,179,0.169417,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,851,S,179,-0.247467,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,851,N,179,-0.153063,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,856,S,179,0.148212,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,856,N,179,1.204703,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,864,S,179,0.373845,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,864,N,179,0.350006,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,865,S,179,0.021103,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,865,N,179,-0.104486,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,866,S,179,0.283028,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_supFrontal,866,N,179,0.108651,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,212,S,118,2.032918,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,212,N,118,1.369391,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,249,S,118,1.171698,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,249,N,118,1.231271,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,338,S,118,0.197101,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,338,N,118,0.177288,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,365,S,118,-0.099858,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,365,N,118,0.925174,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,382,S,118,-0.29371,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,382,N,118,0.110506,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,426,S,118,2.325377,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,426,N,118,3.790169,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,553,S,118,1.716531,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,553,N,118,1.747008,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,584,S,118,0.780784,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,584,N,118,0.501368,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,602,S,118,0.861869,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,602,N,118,0.871087,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,604,S,118,1.109607,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,604,N,118,1.153449,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,605,S,118,2.008575,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,605,N,118,2.328001,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,606,S,118,0.832596,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,606,N,118,0.56339,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,673,S,118,0.139044,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,673,N,118,0.203839,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,674,S,118,1.21813,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,674,N,118,0.413187,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,680,S,118,1.535498,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,680,N,118,1.699442,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,705,S,118,0.793124,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,705,N,118,0.831836,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,707,S,118,1.423438,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,707,N,118,2.36914,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,712,S,118,-0.852805,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,712,N,118,-0.357094,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,714,S,118,1.092772,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,714,N,118,0.958689,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,716,S,118,3.877368,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,716,N,118,2.728187,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,717,S,118,1.772874,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,717,N,118,1.605628,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,718,S,118,2.15566,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,718,N,118,1.343681,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,720,S,118,1.573748,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,720,N,118,1.591994,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,724,S,118,-0.162967,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,724,N,118,0.049855,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,820,S,118,2.296508,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,820,N,118,1.296808,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,837,S,118,1.494452,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,837,N,118,2.456424,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,838,S,118,3.090216,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,838,N,118,4.649448,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,839,S,118,0.258167,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,839,N,118,0.370597,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,840,S,118,1.404896,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,840,N,118,1.380178,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,841,S,118,0.147437,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,841,N,118,0.485296,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,842,S,118,0.591187,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,842,N,118,0.820319,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,843,S,118,0.697815,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,843,N,118,0.621062,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,844,S,118,-0.706587,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,844,N,118,0.215019,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,845,S,118,0.304377,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,845,N,118,0.322316,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,846,S,118,1.014196,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,846,N,118,1.123535,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,847,S,118,0.02331,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,847,N,118,0.325741,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,848,S,118,2.096049,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,848,N,118,1.93177,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,849,S,118,0.225206,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,849,N,118,0.484738,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,850,S,118,1.589026,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,850,N,118,1.814034,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,851,S,118,0.588197,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,851,N,118,0.402143,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,856,S,118,0.654699,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,856,N,118,0.816683,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,864,S,118,1.77668,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,864,N,118,0.40074,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,865,S,118,0.717686,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,865,N,118,1.177346,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,866,S,118,0.695254,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_A_precG,866,N,118,0.652637,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,212,S,63,0.467858,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,212,N,63,0.18106,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,249,S,63,1.825505,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,249,N,63,1.674572,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,338,S,63,0.933877,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,338,N,63,0.610762,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,365,S,63,-0.229032,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,365,N,63,0.34656,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,382,S,63,1.734815,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,382,N,63,1.355525,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,426,S,63,3.180717,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,426,N,63,4.096591,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,553,S,63,0.442259,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,553,N,63,0.916502,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,584,S,63,2.09303,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,584,N,63,1.410337,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,602,S,63,0.075488,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,602,N,63,0.241567,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,604,S,63,1.409739,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,604,N,63,1.082005,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,605,S,63,0.958352,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,605,N,63,0.979847,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,606,S,63,1.363249,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,606,N,63,0.946481,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,673,S,63,0.810059,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,673,N,63,0.548198,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,674,S,63,0.066105,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,674,N,63,-0.030937,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
LH_Precentral_B_IFGop,680,S,63,0.39271,MD,MD,ButtonPress,LH,OneSentence,OneSentence,V1,ButtonPress
