Subject,TestGroup,Split,Classifier,Accuracy
680,N,4,Correlation,0.4444444444444444
707,S,0,kNN,0.3333333333333333
707,S,0,sklearn_logistic_reg,0.3333333333333333
707,S,0,SVM,0.3333333333333333
707,S,0,Correlation,0.3333333333333333
707,S,1,kNN,0.4444444444444444
707,S,1,sklearn_logistic_reg,0.4444444444444444
707,S,1,SVM,0.4444444444444444
707,S,1,Correlation,0.4444444444444444
707,S,2,kNN,0.2222222222222222
707,S,2,sklearn_logistic_reg,0.2222222222222222
707,S,2,SVM,0.2222222222222222
707,S,2,Correlation,0.2222222222222222
707,S,3,kNN,0.3333333333333333
707,S,3,sklearn_logistic_reg,0.3333333333333333
707,S,3,SVM,0.3333333333333333
707,S,3,Correlation,0.3333333333333333
707,S,4,kNN,0.5555555555555556
707,S,4,sklearn_logistic_reg,0.5555555555555556
707,S,4,SVM,0.5555555555555556
707,S,4,Correlation,0.5555555555555556
707,N,0,kNN,0.4166666666666667
707,N,0,sklearn_logistic_reg,0.4166666666666667
707,N,0,SVM,0.5
707,N,0,Correlation,0.4166666666666667
707,N,1,kNN,0.5555555555555556
707,N,1,sklearn_logistic_reg,0.4444444444444444
707,N,1,SVM,0.4444444444444444
707,N,1,Correlation,0.4444444444444444
707,N,2,kNN,0.2222222222222222
707,N,2,sklearn_logistic_reg,0.2222222222222222
707,N,2,SVM,0.3333333333333333
707,N,2,Correlation,0.2222222222222222
707,N,3,kNN,0.2222222222222222
707,N,3,sklearn_logistic_reg,0.2222222222222222
707,N,3,SVM,0.3333333333333333
707,N,3,Correlation,0.2222222222222222
707,N,4,kNN,0.5555555555555556
707,N,4,sklearn_logistic_reg,0.5555555555555556
707,N,4,SVM,0.4444444444444444
707,N,4,Correlation,0.5555555555555556
712,S,0,kNN,0.25
712,S,0,sklearn_logistic_reg,0.25
712,S,0,SVM,0.3333333333333333
712,S,0,Correlation,0.4166666666666667
712,S,1,kNN,0.5555555555555556
712,S,1,sklearn_logistic_reg,0.4444444444444444
712,S,1,SVM,0.5555555555555556
712,S,1,Correlation,0.5555555555555556
712,S,2,kNN,0.4444444444444444
712,S,2,sklearn_logistic_reg,0.4444444444444444
712,S,2,SVM,0.4444444444444444
712,S,2,Correlation,0.4444444444444444
712,S,3,kNN,0.2222222222222222
712,S,3,sklearn_logistic_reg,0.2222222222222222
712,S,3,SVM,0.2222222222222222
712,S,3,Correlation,0.2222222222222222
712,S,4,kNN,0.3333333333333333
712,S,4,sklearn_logistic_reg,0.3333333333333333
712,S,4,SVM,0.3333333333333333
712,S,4,Correlation,0.3333333333333333
712,N,0,kNN,0.4166666666666667
712,N,0,sklearn_logistic_reg,0.4166666666666667
712,N,0,SVM,0.25
712,N,0,Correlation,0.3333333333333333
712,N,1,kNN,0.3333333333333333
712,N,1,sklearn_logistic_reg,0.3333333333333333
712,N,1,SVM,0.2222222222222222
712,N,1,Correlation,0.2222222222222222
712,N,2,kNN,0.6666666666666666
712,N,2,sklearn_logistic_reg,0.5555555555555556
712,N,2,SVM,0.5555555555555556
712,N,2,Correlation,0.5555555555555556
712,N,3,kNN,0.5555555555555556
712,N,3,sklearn_logistic_reg,0.4444444444444444
712,N,3,SVM,0.6666666666666666
712,N,3,Correlation,0.4444444444444444
712,N,4,kNN,0.0
712,N,4,sklearn_logistic_reg,0.0
712,N,4,SVM,0.1111111111111111
712,N,4,Correlation,0.1111111111111111
714,S,0,kNN,0.3333333333333333
714,S,0,sklearn_logistic_reg,0.3333333333333333
714,S,0,SVM,0.4166666666666667
714,S,0,Correlation,0.5
714,S,1,kNN,0.3333333333333333
714,S,1,sklearn_logistic_reg,0.4444444444444444
