Subject,TestGroup,Split,Classifier,Accuracy
712,N,1,Correlation,0.0
712,N,2,kNN,0.1111111111111111
712,N,2,sklearn_logistic_reg,0.1111111111111111
712,N,2,SVM,0.1111111111111111
712,N,2,Correlation,0.1111111111111111
712,N,3,kNN,0.1111111111111111
712,N,3,sklearn_logistic_reg,0.1111111111111111
712,N,3,SVM,0.3333333333333333
712,N,3,Correlation,0.1111111111111111
712,N,4,kNN,0.0
712,N,4,sklearn_logistic_reg,0.0
712,N,4,SVM,0.0
712,N,4,Correlation,0.0
714,S,0,kNN,0.08333333333333333
714,S,0,sklearn_logistic_reg,0.08333333333333333
714,S,0,SVM,0.16666666666666666
714,S,0,Correlation,0.08333333333333333
714,S,1,kNN,0.1111111111111111
714,S,1,sklearn_logistic_reg,0.1111111111111111
714,S,1,SVM,0.1111111111111111
714,S,1,Correlation,0.1111111111111111
714,S,2,kNN,0.0
714,S,2,sklearn_logistic_reg,0.1111111111111111
714,S,2,SVM,0.1111111111111111
714,S,2,Correlation,0.0
714,S,3,kNN,0.1111111111111111
714,S,3,sklearn_logistic_reg,0.1111111111111111
714,S,3,SVM,0.1111111111111111
714,S,3,Correlation,0.0
714,S,4,kNN,0.3333333333333333
714,S,4,sklearn_logistic_reg,0.1111111111111111
714,S,4,SVM,0.1111111111111111
714,S,4,Correlation,0.1111111111111111
714,N,0,kNN,0.16666666666666666
714,N,0,sklearn_logistic_reg,0.08333333333333333
714,N,0,SVM,0.16666666666666666
714,N,0,Correlation,0.08333333333333333
714,N,1,kNN,0.0
714,N,1,sklearn_logistic_reg,0.0
714,N,1,SVM,0.0
714,N,1,Correlation,0.0
714,N,2,kNN,0.1111111111111111
714,N,2,sklearn_logistic_reg,0.0
714,N,2,SVM,0.1111111111111111
714,N,2,Correlation,0.1111111111111111
714,N,3,kNN,0.3333333333333333
714,N,3,sklearn_logistic_reg,0.3333333333333333
714,N,3,SVM,0.3333333333333333
714,N,3,Correlation,0.2222222222222222
714,N,4,kNN,0.0
714,N,4,sklearn_logistic_reg,0.0
714,N,4,SVM,0.0
714,N,4,Correlation,0.0
717,S,0,kNN,0.0
717,S,0,sklearn_logistic_reg,0.0
717,S,0,SVM,0.08333333333333333
717,S,0,Correlation,0.0
717,S,1,kNN,0.3333333333333333
717,S,1,sklearn_logistic_reg,0.1111111111111111
717,S,1,SVM,0.1111111111111111
717,S,1,Correlation,0.2222222222222222
717,S,2,kNN,0.2222222222222222
717,S,2,sklearn_logistic_reg,0.1111111111111111
717,S,2,SVM,0.1111111111111111
717,S,2,Correlation,0.0
717,S,3,kNN,0.1111111111111111
717,S,3,sklearn_logistic_reg,0.0
717,S,3,SVM,0.1111111111111111
717,S,3,Correlation,0.0
717,S,4,kNN,0.2222222222222222
717,S,4,sklearn_logistic_reg,0.0
717,S,4,SVM,0.2222222222222222
717,S,4,Correlation,0.0
717,N,0,kNN,0.0
717,N,0,sklearn_logistic_reg,0.08333333333333333
717,N,0,SVM,0.08333333333333333
717,N,0,Correlation,0.08333333333333333
717,N,1,kNN,0.0
717,N,1,sklearn_logistic_reg,0.2222222222222222
717,N,1,SVM,0.2222222222222222
717,N,1,Correlation,0.0
717,N,2,kNN,0.1111111111111111
717,N,2,sklearn_logistic_reg,0.1111111111111111
717,N,2,SVM,0.0
717,N,2,Correlation,0.0
717,N,3,kNN,0.2222222222222222
717,N,3,sklearn_logistic_reg,0.1111111111111111
717,N,3,SVM,0.2222222222222222
717,N,3,Correlation,0.1111111111111111
717,N,4,kNN,0.0
717,N,4,sklearn_logistic_reg,0.1111111111111111
